2025-10-26 14:55:41 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:39:41 | order_processing | api_failure | $0.0964 | success
2025-10-27T10:39:41.772430 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:39:44 | demo_client | data_error | $0.0500 | success
2025-10-27 15:39:44 | customer_support | data_error | $0.0957 | success
2025-10-27T10:39:44.132609 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:39:48 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:39:48 | invoice_processing | api_failure | $0.0937 | success
2025-10-27T10:39:48.804033 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:39:51 | demo_client | data_error | $0.0500 | success
2025-10-27 15:39:51 | customer_support | data_error | $0.0882 | success
2025-10-27T10:39:51.154489 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:39:53 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:39:53 | order_processing | api_failure | $0.0880 | success
2025-10-27T10:39:53.822224 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:39:59 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:39:59 | customer_support | api_failure | $0.0935 | success
2025-10-27T10:39:59.173985 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:40:02 | demo_client | data_error | $0.0500 | success
2025-10-27 15:40:02 | order_processing | data_error | $0.0985 | success
2025-10-27T10:40:02.840642 | order_processing | data_error | $0.05 | simulated
2025-10-27 15:40:06 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:06 | invoice_processing | queue_pressure | $0.0988 | success
2025-10-27T10:40:06.194971 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:40:07 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:40:07 | customer_support | workflow_delay | $0.0989 | success
2025-10-27T10:40:07.861695 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:40:16 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:40:16 | customer_support | workflow_delay | $0.0901 | success
2025-10-27T10:40:16.224577 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:40:17 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:40:17 | invoice_processing | api_failure | $0.0924 | success
2025-10-27T10:40:17.884926 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:40:22 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:40:22 | customer_support | workflow_delay | $0.0888 | success
2025-10-27T10:40:22.918640 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:40:23 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:23 | order_processing | queue_pressure | $0.0964 | success
2025-10-27T10:40:23.262759 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:40:31 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:40:31 | invoice_processing | api_failure | $0.0974 | success
2025-10-27T10:40:31.945194 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:40:33 | demo_client | data_error | $0.0500 | success
2025-10-27 15:40:33 | order_processing | data_error | $0.0935 | success
2025-10-27T10:40:33.308799 | order_processing | data_error | $0.05 | simulated
2025-10-27 15:40:41 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:41 | invoice_processing | queue_pressure | $0.0953 | success
2025-10-27T10:40:41.337470 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:40:41 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:41 | invoice_processing | queue_pressure | $0.0984 | success
2025-10-27T10:40:41.969420 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:40:49 | demo_client | data_error | $0.0500 | success
2025-10-27 15:40:49 | customer_support | data_error | $0.0932 | success
2025-10-27T10:40:49.371834 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:40:49 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:40:49 | invoice_processing | api_failure | $0.0875 | success
2025-10-27T10:40:49.996580 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:40:54 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:54 | order_processing | queue_pressure | $0.0958 | success
2025-10-27T10:40:54.389410 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:40:58 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:40:58 | customer_support | queue_pressure | $0.0911 | success
2025-10-27T10:40:58.013836 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:41:01 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:41:01 | customer_support | workflow_delay | $0.0914 | success
2025-10-27T10:41:01.411646 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:41:06 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:41:06 | invoice_processing | api_failure | $0.0971 | success
2025-10-27T10:41:06.442936 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:41:07 | demo_client | data_error | $0.0500 | success
2025-10-27 15:41:07 | customer_support | data_error | $0.0976 | success
2025-10-27T10:41:07.044211 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:41:13 | demo_client | data_error | $0.0500 | success
2025-10-27 15:41:13 | invoice_processing | data_error | $0.0917 | success
2025-10-27T10:41:13.474211 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:41:14 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:41:14 | order_processing | queue_pressure | $0.0931 | success
2025-10-27T10:41:14.083926 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:41:20 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:41:20 | order_processing | workflow_delay | $0.0897 | success
2025-10-27T10:41:20.103913 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:41:23 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:41:23 | invoice_processing | workflow_delay | $0.0959 | success
2025-10-27T10:41:23.493195 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:41:27 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:41:27 | order_processing | workflow_delay | $0.0971 | success
2025-10-27T10:41:27.120191 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:41:30 | demo_client | data_error | $0.0500 | success
2025-10-27 15:41:30 | customer_support | data_error | $0.0900 | success
2025-10-27T10:41:30.514713 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:41:32 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:41:32 | invoice_processing | workflow_delay | $0.0876 | success
2025-10-27T10:41:32.146590 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:41:35 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:41:35 | invoice_processing | queue_pressure | $0.0896 | success
2025-10-27T10:41:35.538130 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:41:37 | demo_client | data_error | $0.0500 | success
2025-10-27 15:41:37 | invoice_processing | data_error | $0.0937 | success
2025-10-27T10:41:37.167004 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:41:43 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:41:43 | order_processing | queue_pressure | $0.0880 | success
2025-10-27T10:41:43.187322 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:41:45 | demo_client | data_error | $0.0500 | success
2025-10-27 15:41:45 | invoice_processing | data_error | $0.0950 | success
2025-10-27T10:41:45.562822 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:41:52 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:41:52 | invoice_processing | api_failure | $0.0886 | success
2025-10-27T10:41:52.214535 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:41:55 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:41:55 | invoice_processing | queue_pressure | $0.0980 | success
2025-10-27T10:41:55.581009 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:42:00 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:42:00 | invoice_processing | queue_pressure | $0.0984 | success
2025-10-27T10:42:00.247770 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:42:02 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:42:02 | order_processing | api_failure | $0.0963 | success
2025-10-27T10:42:02.611837 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:42:09 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:42:09 | customer_support | queue_pressure | $0.0982 | success
2025-10-27T10:42:09.268706 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:42:10 | demo_client | data_error | $0.0500 | success
2025-10-27 15:42:10 | customer_support | data_error | $0.0964 | success
2025-10-27T10:42:10.638160 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:42:18 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:42:18 | invoice_processing | workflow_delay | $0.0963 | success
2025-10-27T10:42:18.289734 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:42:18 | demo_client | data_error | $0.0500 | success
2025-10-27 15:42:18 | order_processing | data_error | $0.0937 | success
2025-10-27T10:42:18.670623 | order_processing | data_error | $0.05 | simulated
2025-10-27 15:42:24 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:42:24 | order_processing | queue_pressure | $0.0960 | success
2025-10-27T10:42:24.309226 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:42:26 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:42:26 | order_processing | api_failure | $0.0984 | success
2025-10-27T10:42:26.690834 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:42:30 | demo_client | data_error | $0.0500 | success
2025-10-27 15:42:30 | customer_support | data_error | $0.0917 | success
2025-10-27T10:42:30.341789 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:42:35 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:42:35 | order_processing | queue_pressure | $0.0987 | success
2025-10-27T10:42:35.710074 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:42:38 | demo_client | data_error | $0.0500 | success
2025-10-27 15:42:38 | order_processing | data_error | $0.0882 | success
2025-10-27T10:42:38.360123 | order_processing | data_error | $0.05 | simulated
2025-10-27 15:42:43 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:42:43 | order_processing | workflow_delay | $0.0959 | success
2025-10-27T10:42:43.728202 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:42:46 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:42:46 | customer_support | api_failure | $0.0901 | success
2025-10-27T10:42:46.392296 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:42:50 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:42:50 | order_processing | queue_pressure | $0.0906 | success
2025-10-27T10:42:50.746446 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:42:55 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:42:55 | invoice_processing | api_failure | $0.0932 | success
2025-10-27T10:42:55.772486 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:42:56 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:42:56 | order_processing | api_failure | $0.0899 | success
2025-10-27T10:42:56.416776 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:43:00 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:00 | order_processing | queue_pressure | $0.0911 | success
2025-10-27T10:43:00.792454 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:43:04 | demo_client | data_error | $0.0500 | success
2025-10-27 15:43:04 | order_processing | data_error | $0.0970 | success
2025-10-27T10:43:04.433538 | order_processing | data_error | $0.05 | simulated
2025-10-27 15:43:08 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:43:08 | order_processing | api_failure | $0.0900 | success
2025-10-27T10:43:08.833670 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:43:09 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:43:09 | order_processing | workflow_delay | $0.0884 | success
2025-10-27T10:43:09.452615 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:43:17 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:17 | customer_support | queue_pressure | $0.0978 | success
2025-10-27T10:43:17.851535 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:43:19 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:19 | customer_support | queue_pressure | $0.0924 | success
2025-10-27T10:43:19.471061 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:43:24 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:43:24 | customer_support | api_failure | $0.0980 | success
2025-10-27T10:43:24.490208 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:43:27 | demo_client | data_error | $0.0500 | success
2025-10-27 15:43:27 | invoice_processing | data_error | $0.0974 | success
2025-10-27T10:43:27.876269 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:43:34 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:34 | invoice_processing | queue_pressure | $0.0896 | success
2025-10-27T10:43:34.535176 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:43:37 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:37 | invoice_processing | queue_pressure | $0.0982 | success
2025-10-27T10:43:37.900795 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:43:41 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:43:41 | invoice_processing | workflow_delay | $0.0935 | success
2025-10-27T10:43:41.556554 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:43:42 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:42 | invoice_processing | queue_pressure | $0.0906 | success
2025-10-27T10:43:42.926145 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:43:47 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:47 | order_processing | queue_pressure | $0.0902 | success
2025-10-27T10:43:47.956648 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:43:50 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:43:50 | customer_support | queue_pressure | $0.0889 | success
2025-10-27T10:43:50.580402 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:43:54 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:43:54 | invoice_processing | api_failure | $0.0929 | success
2025-10-27T10:43:54.983521 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:43:59 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:43:59 | order_processing | api_failure | $0.0983 | success
2025-10-27T10:43:59.598606 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:44:04 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:04 | invoice_processing | workflow_delay | $0.0921 | success
2025-10-27T10:44:04.004286 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:44:05 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:05 | customer_support | workflow_delay | $0.0989 | success
2025-10-27T10:44:05.617010 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:44:11 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:11 | invoice_processing | workflow_delay | $0.0933 | success
2025-10-27T10:44:11.021386 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:44:12 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:44:12 | invoice_processing | queue_pressure | $0.0981 | success
2025-10-27T10:44:12.632985 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:44:19 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:19 | customer_support | workflow_delay | $0.0967 | success
2025-10-27T10:44:19.039534 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:44:21 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:21 | invoice_processing | workflow_delay | $0.0913 | success
2025-10-27T10:44:21.663609 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:44:26 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:44:26 | order_processing | queue_pressure | $0.0921 | success
2025-10-27T10:44:26.066925 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:44:28 | demo_client | data_error | $0.0500 | success
2025-10-27 15:44:28 | customer_support | data_error | $0.0893 | success
2025-10-27T10:44:28.682188 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:44:36 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:36 | order_processing | workflow_delay | $0.0892 | success
2025-10-27T10:44:36.086181 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:44:38 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:44:38 | invoice_processing | api_failure | $0.0912 | success
2025-10-27T10:44:38.702589 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:44:46 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:46 | customer_support | workflow_delay | $0.0946 | success
2025-10-27T10:44:46.109622 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:44:48 | demo_client | data_error | $0.0500 | success
2025-10-27 15:44:48 | invoice_processing | data_error | $0.0982 | success
2025-10-27T10:44:48.728880 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:44:54 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:44:54 | customer_support | workflow_delay | $0.0911 | success
2025-10-27T10:44:54.128173 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:44:57 | demo_client | data_error | $0.0500 | success
2025-10-27 15:44:57 | customer_support | data_error | $0.0963 | success
2025-10-27T10:44:57.748067 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:45:00 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:45:00 | order_processing | workflow_delay | $0.0880 | success
2025-10-27T10:45:00.148933 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:45:05 | demo_client | data_error | $0.0500 | success
2025-10-27 15:45:05 | customer_support | data_error | $0.0904 | success
2025-10-27T10:45:05.777656 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:45:10 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:45:10 | order_processing | api_failure | $0.0935 | success
2025-10-27T10:45:10.174336 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:45:13 | demo_client | data_error | $0.0500 | success
2025-10-27 15:45:13 | invoice_processing | data_error | $0.0961 | success
2025-10-27T10:45:13.795797 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:45:15 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:45:15 | order_processing | workflow_delay | $0.0916 | success
2025-10-27T10:45:15.197453 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:45:18 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:45:18 | order_processing | queue_pressure | $0.0898 | success
2025-10-27T10:45:18.818761 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:45:22 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:45:22 | order_processing | api_failure | $0.0881 | success
2025-10-27T10:45:22.215431 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:45:24 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:45:24 | order_processing | queue_pressure | $0.0921 | success
2025-10-27T10:45:24.838398 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:45:30 | demo_client | data_error | $0.0500 | success
2025-10-27 15:45:30 | customer_support | data_error | $0.0900 | success
2025-10-27T10:45:30.244136 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:45:30 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:45:30 | invoice_processing | workflow_delay | $0.0966 | success
2025-10-27T10:45:30.860265 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:45:37 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:45:37 | customer_support | workflow_delay | $0.0944 | success
2025-10-27T10:45:37.264365 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:45:39 | demo_client | data_error | $0.0500 | success
2025-10-27 15:45:39 | customer_support | data_error | $0.0971 | success
2025-10-27T10:45:39.893581 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:45:45 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:45:45 | invoice_processing | api_failure | $0.0929 | success
2025-10-27T10:45:45.294559 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:45:47 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:45:47 | customer_support | api_failure | $0.0881 | success
2025-10-27T10:45:47.919257 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:45:55 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:45:55 | customer_support | queue_pressure | $0.0984 | success
2025-10-27T10:45:55.312549 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:45:55 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:45:55 | invoice_processing | api_failure | $0.0940 | success
2025-10-27T10:45:55.936058 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:46:02 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:02 | invoice_processing | workflow_delay | $0.0914 | success
2025-10-27T10:46:02.956152 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:04 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:46:04 | customer_support | api_failure | $0.0919 | success
2025-10-27T10:46:04.329544 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:46:07 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:07 | customer_support | workflow_delay | $0.0894 | success
2025-10-27T10:46:07.989572 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:46:14 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:14 | order_processing | workflow_delay | $0.0947 | success
2025-10-27T10:46:14.016576 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:14 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:46:14 | customer_support | queue_pressure | $0.0945 | success
2025-10-27T10:46:14.384461 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:46:21 | demo_client | data_error | $0.0500 | success
2025-10-27 15:46:21 | customer_support | data_error | $0.0919 | success
2025-10-27T10:46:21.038012 | customer_support | data_error | $0.05 | simulated
2025-10-27 15:46:22 | demo_client | data_error | $0.0500 | success
2025-10-27 15:46:22 | invoice_processing | data_error | $0.0879 | success
2025-10-27T10:46:22.404579 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:46:27 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:46:27 | order_processing | api_failure | $0.0967 | success
2025-10-27T10:46:27.066568 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:46:28 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:28 | order_processing | workflow_delay | $0.0888 | success
2025-10-27T10:46:28.428236 | order_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:33 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:46:33 | customer_support | queue_pressure | $0.0909 | success
2025-10-27T10:46:33.093774 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:46:36 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:36 | invoice_processing | workflow_delay | $0.0892 | success
2025-10-27T10:46:36.459595 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:40 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:40 | invoice_processing | workflow_delay | $0.0912 | success
2025-10-27T10:46:40.116967 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:46 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:46:46 | customer_support | api_failure | $0.0926 | success
2025-10-27T10:46:46.494049 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:46:48 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:46:48 | invoice_processing | workflow_delay | $0.0963 | success
2025-10-27T10:46:48.138393 | invoice_processing | workflow_delay | $0.05 | simulated
2025-10-27 15:46:55 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:46:55 | invoice_processing | queue_pressure | $0.0887 | success
2025-10-27T10:46:55.518428 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:46:56 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:46:56 | order_processing | api_failure | $0.0942 | success
2025-10-27T10:46:56.159734 | order_processing | api_failure | $0.05 | simulated
2025-10-27 15:47:03 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:47:03 | order_processing | queue_pressure | $0.0924 | success
2025-10-27T10:47:03.179207 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:47:05 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:47:05 | invoice_processing | queue_pressure | $0.0903 | success
2025-10-27T10:47:05.539488 | invoice_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:47:09 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:47:09 | customer_support | workflow_delay | $0.0987 | success
2025-10-27T10:47:09.200907 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:47:12 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:12 | invoice_processing | api_failure | $0.0974 | success
2025-10-27T10:47:12.571381 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:47:16 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:47:16 | order_processing | queue_pressure | $0.0989 | success
2025-10-27T10:47:16.224916 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:47:17 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:17 | customer_support | api_failure | $0.0882 | success
2025-10-27T10:47:17.596265 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:47:22 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:47:22 | customer_support | queue_pressure | $0.0942 | success
2025-10-27T10:47:22.246396 | customer_support | queue_pressure | $0.05 | simulated
2025-10-27 15:47:23 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:23 | invoice_processing | api_failure | $0.0965 | success
2025-10-27T10:47:23.617175 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:47:28 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:28 | invoice_processing | api_failure | $0.0914 | success
2025-10-27T10:47:28.263763 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:47:30 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:47:30 | customer_support | workflow_delay | $0.0899 | success
2025-10-27T10:47:30.636136 | customer_support | workflow_delay | $0.05 | simulated
2025-10-27 15:47:34 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:34 | invoice_processing | api_failure | $0.0899 | success
2025-10-27T10:47:34.288460 | invoice_processing | api_failure | $0.05 | simulated
2025-10-27 15:47:39 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:39 | customer_support | api_failure | $0.0982 | success
2025-10-27T10:47:39.655592 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:47:44 | demo_client | api_failure | $0.0500 | success
2025-10-27 15:47:44 | customer_support | api_failure | $0.0888 | success
2025-10-27T10:47:44.307197 | customer_support | api_failure | $0.05 | simulated
2025-10-27 15:47:44 | demo_client | queue_pressure | $0.0500 | success
2025-10-27 15:47:44 | order_processing | queue_pressure | $0.0880 | success
2025-10-27T10:47:44.676303 | order_processing | queue_pressure | $0.05 | simulated
2025-10-27 15:47:49 | demo_client | data_error | $0.0500 | success
2025-10-27 15:47:49 | invoice_processing | data_error | $0.0928 | success
2025-10-27T10:47:49.704229 | invoice_processing | data_error | $0.05 | simulated
2025-10-27 15:47:51 | demo_client | workflow_delay | $0.0500 | success
2025-10-27 15:47:51 | order_processing | workflow_delay | $0.0954 | success
